ID,time,domain,event_type
6531.0,217.0,1.0,allocate
6532.0,190.1,3.0,allocate
6532.0,192.1,3.0,deallocate
6532.0,197.1,8.0,allocate
6532.0,219.3,8.0,deallocate
6532.0,220.6,4.0,allocate
6532.0,234.1,4.0,deallocate
6532.0,234.3,7.0,allocate
6532.0,247.2,7.0,deallocate
6532.0,248.4,0.0,allocate
6535.0,182.0,9.0,allocate
6535.0,185.3,9.0,deallocate
6535.0,192.0,8.0,allocate
6535.0,202.1,8.0,deallocate
6535.0,202.1,1.0,allocate
6535.0,202.2,1.0,deallocate
6535.0,202.2,8.0,allocate
6535.0,202.2,8.0,deallocate
6535.0,202.2,1.0,allocate
6535.0,202.3,1.0,deallocate
6535.0,202.3,8.0,allocate
6535.0,202.3,8.0,deallocate
6535.0,202.3,1.0,allocate
6535.0,202.4,1.0,deallocate
6535.0,202.4,8.0,allocate
6535.0,202.4,8.0,deallocate
6535.0,202.4,1.0,allocate
6535.0,202.5,1.0,deallocate
6535.0,202.5,8.0,allocate
6535.0,202.5,8.0,deallocate
6535.0,202.5,1.0,allocate
6535.0,202.6,1.0,deallocate
6535.0,202.6,8.0,allocate
6535.0,202.6,8.0,deallocate
6535.0,202.6,1.0,allocate
6535.0,202.7,1.0,deallocate
6535.0,202.7,8.0,allocate
6535.0,202.7,8.0,deallocate
6535.0,202.7,1.0,allocate
6535.0,202.8,1.0,deallocate
6535.0,202.8,8.0,allocate
6535.0,202.8,8.0,deallocate
6535.0,202.8,1.0,allocate
6535.0,202.9,1.0,deallocate
6535.0,202.9,8.0,allocate
6535.0,202.9,8.0,deallocate
6535.0,202.9,1.0,allocate
6535.0,203.0,1.0,deallocate
6535.0,203.0,8.0,allocate
6535.0,203.0,8.0,deallocate
6535.0,203.0,1.0,allocate
6535.0,203.1,1.0,deallocate
6535.0,203.1,8.0,allocate
6535.0,203.1,8.0,deallocate
6535.0,203.1,1.0,allocate
6535.0,203.2,1.0,deallocate
6535.0,203.2,8.0,allocate
6535.0,203.2,8.0,deallocate
6535.0,203.2,1.0,allocate
6535.0,203.3,1.0,deallocate
6535.0,203.3,8.0,allocate
6535.0,203.3,8.0,deallocate
6535.0,203.3,1.0,allocate
6535.0,203.4,1.0,deallocate
6535.0,203.4,8.0,allocate
6535.0,203.4,8.0,deallocate
6535.0,203.4,1.0,allocate
6535.0,203.5,1.0,deallocate
6535.0,203.5,8.0,allocate
6535.0,203.5,8.0,deallocate
6535.0,203.5,1.0,allocate
6535.0,203.6,1.0,deallocate
6535.0,203.6,8.0,allocate
6535.0,203.6,8.0,deallocate
6535.0,203.6,1.0,allocate
6535.0,203.7,1.0,deallocate
6535.0,203.7,8.0,allocate
6535.0,203.7,8.0,deallocate
6535.0,203.7,1.0,allocate
6535.0,203.8,1.0,deallocate
6535.0,203.8,8.0,allocate
6535.0,203.8,8.0,deallocate
6535.0,203.8,1.0,allocate
6535.0,203.9,1.0,deallocate
6535.0,203.9,8.0,allocate
6535.0,203.9,8.0,deallocate
6535.0,203.9,1.0,allocate
6535.0,204.0,1.0,deallocate
6535.0,204.0,8.0,allocate
6535.0,204.0,8.0,deallocate
6535.0,204.0,1.0,allocate
6535.0,204.1,1.0,deallocate
6535.0,204.1,8.0,allocate
6535.0,204.1,8.0,deallocate
6535.0,204.1,1.0,allocate
6535.0,204.2,1.0,deallocate
6535.0,204.2,8.0,allocate
6535.0,204.2,8.0,deallocate
6535.0,204.2,1.0,allocate
6535.0,204.3,1.0,deallocate
6535.0,204.3,8.0,allocate
6535.0,204.3,8.0,deallocate
6535.0,204.3,1.0,allocate
6535.0,204.4,1.0,deallocate
6535.0,204.4,8.0,allocate
6535.0,204.4,8.0,deallocate
6535.0,204.4,1.0,allocate
6535.0,204.5,1.0,deallocate
6535.0,204.5,8.0,allocate
6535.0,204.5,8.0,deallocate
6535.0,204.5,1.0,allocate
6535.0,204.6,1.0,deallocate
6535.0,204.6,8.0,allocate
6535.0,204.6,8.0,deallocate
6535.0,204.6,1.0,allocate
6535.0,204.7,1.0,deallocate
6535.0,204.7,8.0,allocate
6535.0,204.7,8.0,deallocate
6535.0,204.7,1.0,allocate
6535.0,204.8,1.0,deallocate
6535.0,204.8,8.0,allocate
6535.0,204.8,8.0,deallocate
6535.0,204.8,1.0,allocate
6535.0,204.9,1.0,deallocate
6535.0,204.9,8.0,allocate
6535.0,204.9,8.0,deallocate
6535.0,204.9,1.0,allocate
6535.0,205.0,1.0,deallocate
6535.0,205.0,8.0,allocate
6535.0,205.0,8.0,deallocate
6535.0,205.0,1.0,allocate
6535.0,205.1,1.0,deallocate
6535.0,205.1,8.0,allocate
6535.0,205.1,8.0,deallocate
6535.0,205.1,1.0,allocate
6535.0,205.2,1.0,deallocate
6535.0,205.2,8.0,allocate
6535.0,205.2,8.0,deallocate
6535.0,205.2,1.0,allocate
6535.0,205.3,1.0,deallocate
6535.0,205.3,8.0,allocate
6535.0,205.3,8.0,deallocate
6535.0,205.3,1.0,allocate
6535.0,205.4,1.0,deallocate
6535.0,205.4,8.0,allocate
6535.0,205.4,8.0,deallocate
6535.0,205.4,1.0,allocate
6535.0,205.5,1.0,deallocate
6535.0,205.5,8.0,allocate
6535.0,205.5,8.0,deallocate
6535.0,205.5,1.0,allocate
6535.0,205.6,1.0,deallocate
6535.0,205.6,8.0,allocate
6535.0,205.6,8.0,deallocate
6535.0,205.6,1.0,allocate
6535.0,205.7,1.0,deallocate
6535.0,205.7,8.0,allocate
6535.0,205.7,8.0,deallocate
6535.0,205.7,1.0,allocate
6535.0,205.8,1.0,deallocate
6535.0,205.8,8.0,allocate
6535.0,205.8,8.0,deallocate
6535.0,205.8,1.0,allocate
6535.0,205.9,1.0,deallocate
6535.0,205.9,8.0,allocate
6535.0,205.9,8.0,deallocate
6535.0,205.9,1.0,allocate
6535.0,206.0,1.0,deallocate
6535.0,206.0,8.0,allocate
6535.0,206.0,8.0,deallocate
6535.0,206.0,1.0,allocate
6535.0,206.1,1.0,deallocate
6535.0,206.1,8.0,allocate
6535.0,206.1,8.0,deallocate
6535.0,206.1,1.0,allocate
6535.0,206.2,1.0,deallocate
6535.0,206.2,8.0,allocate
6535.0,206.2,8.0,deallocate
6535.0,206.2,1.0,allocate
6535.0,206.3,1.0,deallocate
6535.0,206.3,8.0,allocate
6535.0,206.3,8.0,deallocate
6535.0,206.3,1.0,allocate
6535.0,206.4,1.0,deallocate
6535.0,206.4,8.0,allocate
6535.0,206.4,8.0,deallocate
6535.0,206.4,1.0,allocate
6535.0,206.5,1.0,deallocate
6535.0,206.5,8.0,allocate
6535.0,206.5,8.0,deallocate
6535.0,206.5,1.0,allocate
6535.0,206.6,1.0,deallocate
6535.0,206.6,8.0,allocate
6535.0,206.6,8.0,deallocate
6535.0,206.6,1.0,allocate
6535.0,206.7,1.0,deallocate
6535.0,206.7,8.0,allocate
6535.0,206.7,8.0,deallocate
6535.0,206.7,1.0,allocate
6535.0,206.8,1.0,deallocate
6535.0,206.8,8.0,allocate
6535.0,206.8,8.0,deallocate
6535.0,206.8,1.0,allocate
6535.0,206.9,1.0,deallocate
6535.0,206.9,8.0,allocate
6535.0,206.9,8.0,deallocate
6535.0,206.9,1.0,allocate
6535.0,207.0,1.0,deallocate
6535.0,207.0,8.0,allocate
6535.0,207.0,8.0,deallocate
6535.0,207.0,1.0,allocate
6535.0,207.1,1.0,deallocate
6535.0,207.1,8.0,allocate
6535.0,207.1,8.0,deallocate
6535.0,207.1,1.0,allocate
6535.0,207.2,1.0,deallocate
6535.0,207.2,8.0,allocate
6535.0,207.2,8.0,deallocate
6535.0,207.2,1.0,allocate
6535.0,207.3,1.0,deallocate
6535.0,207.3,8.0,allocate
6535.0,207.3,8.0,deallocate
6535.0,207.3,1.0,allocate
6535.0,207.4,1.0,deallocate
6535.0,207.4,8.0,allocate
6535.0,207.4,8.0,deallocate
6535.0,207.4,1.0,allocate
6535.0,207.5,1.0,deallocate
6535.0,207.5,8.0,allocate
6535.0,207.5,8.0,deallocate
6535.0,207.5,1.0,allocate
6535.0,207.6,1.0,deallocate
6535.0,207.6,8.0,allocate
6535.0,207.6,8.0,deallocate
6535.0,207.6,1.0,allocate
6535.0,207.7,1.0,deallocate
6535.0,207.7,8.0,allocate
6535.0,207.7,8.0,deallocate
6535.0,207.7,1.0,allocate
6535.0,207.8,1.0,deallocate
6535.0,207.8,8.0,allocate
6535.0,207.8,8.0,deallocate
6535.0,207.8,1.0,allocate
6535.0,207.9,1.0,deallocate
6535.0,207.9,8.0,allocate
6535.0,207.9,8.0,deallocate
6535.0,207.9,1.0,allocate
6535.0,208.0,1.0,deallocate
6535.0,208.0,8.0,allocate
6535.0,208.0,8.0,deallocate
6535.0,208.0,1.0,allocate
6535.0,208.1,1.0,deallocate
6535.0,208.1,8.0,allocate
6535.0,208.1,8.0,deallocate
6535.0,208.1,1.0,allocate
6535.0,208.2,1.0,deallocate
6535.0,208.2,8.0,allocate
6535.0,208.2,8.0,deallocate
6535.0,208.2,1.0,allocate
6535.0,208.3,1.0,deallocate
6535.0,208.3,8.0,allocate
6535.0,208.3,8.0,deallocate
6535.0,208.3,1.0,allocate
6535.0,208.4,1.0,deallocate
6535.0,208.4,8.0,allocate
6535.0,208.4,8.0,deallocate
6535.0,208.4,1.0,allocate
6535.0,208.5,1.0,deallocate
6535.0,208.5,8.0,allocate
6535.0,208.5,8.0,deallocate
6535.0,208.5,1.0,allocate
6535.0,208.6,1.0,deallocate
6535.0,208.6,8.0,allocate
6535.0,208.6,8.0,deallocate
6535.0,208.6,1.0,allocate
6535.0,208.7,1.0,deallocate
6535.0,208.7,8.0,allocate
6535.0,208.7,8.0,deallocate
6535.0,208.7,1.0,allocate
6535.0,208.8,1.0,deallocate
6535.0,208.8,8.0,allocate
6535.0,208.8,8.0,deallocate
6535.0,208.8,1.0,allocate
6535.0,208.9,1.0,deallocate
6535.0,208.9,8.0,allocate
6535.0,208.9,8.0,deallocate
6535.0,208.9,1.0,allocate
6535.0,209.0,1.0,deallocate
6535.0,209.0,8.0,allocate
6535.0,209.0,8.0,deallocate
6535.0,209.0,1.0,allocate
6535.0,209.1,1.0,deallocate
6535.0,209.1,8.0,allocate
6535.0,209.1,8.0,deallocate
6535.0,209.1,1.0,allocate
6535.0,209.2,1.0,deallocate
6535.0,209.2,8.0,allocate
6535.0,209.2,8.0,deallocate
6535.0,209.2,1.0,allocate
6535.0,209.3,1.0,deallocate
6535.0,209.3,8.0,allocate
6535.0,209.3,8.0,deallocate
6535.0,209.3,1.0,allocate
6535.0,209.4,1.0,deallocate
6535.0,209.4,8.0,allocate
6535.0,209.4,8.0,deallocate
6535.0,209.4,1.0,allocate
6535.0,209.5,1.0,deallocate
6535.0,209.5,8.0,allocate
6535.0,209.5,8.0,deallocate
6535.0,209.5,1.0,allocate
6535.0,209.6,1.0,deallocate
6535.0,209.6,8.0,allocate
6535.0,209.6,8.0,deallocate
6535.0,209.6,1.0,allocate
6535.0,209.7,1.0,deallocate
6535.0,209.7,8.0,allocate
6535.0,209.7,8.0,deallocate
6535.0,209.7,1.0,allocate
6535.0,209.8,1.0,deallocate
6535.0,209.8,8.0,allocate
6535.0,209.8,8.0,deallocate
6535.0,209.8,1.0,allocate
6535.0,209.9,1.0,deallocate
6535.0,209.9,8.0,allocate
6535.0,209.9,8.0,deallocate
6535.0,209.9,1.0,allocate
6535.0,210.0,1.0,deallocate
6535.0,210.0,8.0,allocate
6535.0,210.0,8.0,deallocate
6535.0,210.0,1.0,allocate
6535.0,210.1,1.0,deallocate
6535.0,210.1,8.0,allocate
6535.0,210.1,8.0,deallocate
6535.0,210.1,1.0,allocate
6535.0,210.2,1.0,deallocate
6535.0,210.2,8.0,allocate
6535.0,210.2,8.0,deallocate
6535.0,210.2,1.0,allocate
6535.0,210.3,1.0,deallocate
6535.0,210.3,8.0,allocate
6535.0,210.3,8.0,deallocate
6535.0,210.3,1.0,allocate
6535.0,210.4,1.0,deallocate
6535.0,210.4,8.0,allocate
6535.0,210.4,8.0,deallocate
6535.0,210.4,1.0,allocate
6535.0,210.5,1.0,deallocate
6535.0,210.5,8.0,allocate
6535.0,210.5,8.0,deallocate
6535.0,210.5,1.0,allocate
6535.0,210.6,1.0,deallocate
6535.0,210.6,8.0,allocate
6535.0,210.6,8.0,deallocate
6535.0,210.6,1.0,allocate
6535.0,210.7,1.0,deallocate
6535.0,210.7,8.0,allocate
6535.0,210.7,8.0,deallocate
6535.0,210.7,1.0,allocate
6535.0,210.8,1.0,deallocate
6535.0,210.8,8.0,allocate
6535.0,210.8,8.0,deallocate
6535.0,210.8,1.0,allocate
6535.0,210.9,1.0,deallocate
6535.0,210.9,8.0,allocate
6535.0,210.9,8.0,deallocate
6535.0,210.9,1.0,allocate
6535.0,211.0,1.0,deallocate
6535.0,211.0,8.0,allocate
6535.0,211.0,8.0,deallocate
6535.0,211.0,1.0,allocate
6535.0,211.1,1.0,deallocate
6535.0,211.1,8.0,allocate
6535.0,211.1,8.0,deallocate
6535.0,211.1,1.0,allocate
6535.0,211.2,1.0,deallocate
6535.0,211.2,8.0,allocate
6535.0,211.2,8.0,deallocate
6535.0,211.2,1.0,allocate
6535.0,211.3,1.0,deallocate
6535.0,211.3,8.0,allocate
6535.0,211.3,8.0,deallocate
6535.0,211.3,1.0,allocate
6535.0,211.4,1.0,deallocate
6535.0,211.4,8.0,allocate
6535.0,211.4,8.0,deallocate
6535.0,211.4,1.0,allocate
6535.0,211.5,1.0,deallocate
6535.0,211.5,8.0,allocate
6535.0,211.5,8.0,deallocate
6535.0,211.5,1.0,allocate
6535.0,211.6,1.0,deallocate
6535.0,211.6,8.0,allocate
6535.0,211.6,8.0,deallocate
6535.0,211.6,1.0,allocate
6535.0,211.7,1.0,deallocate
6535.0,211.7,8.0,allocate
6535.0,211.7,8.0,deallocate
6535.0,211.7,1.0,allocate
6535.0,211.8,1.0,deallocate
6535.0,211.8,8.0,allocate
6535.0,211.8,8.0,deallocate
6535.0,211.8,1.0,allocate
6535.0,211.9,1.0,deallocate
6535.0,211.9,8.0,allocate
6535.0,211.9,8.0,deallocate
6535.0,211.9,1.0,allocate
6535.0,212.0,1.0,deallocate
6535.0,212.0,8.0,allocate
6535.0,212.0,8.0,deallocate
6535.0,212.0,1.0,allocate
6535.0,212.1,1.0,deallocate
6535.0,212.1,8.0,allocate
6535.0,212.1,8.0,deallocate
6535.0,212.1,1.0,allocate
6535.0,212.2,1.0,deallocate
6535.0,212.2,8.0,allocate
6535.0,212.2,8.0,deallocate
6535.0,212.2,1.0,allocate
6535.0,212.3,1.0,deallocate
6535.0,212.3,8.0,allocate
6535.0,212.3,8.0,deallocate
6535.0,212.3,1.0,allocate
6535.0,212.4,1.0,deallocate
6535.0,212.4,8.0,allocate
6535.0,212.4,8.0,deallocate
6535.0,212.4,1.0,allocate
6535.0,212.5,1.0,deallocate
6535.0,212.5,8.0,allocate
6535.0,212.5,8.0,deallocate
6535.0,212.5,1.0,allocate
6535.0,212.6,1.0,deallocate
6535.0,212.6,8.0,allocate
6535.0,212.6,8.0,deallocate
6535.0,212.6,1.0,allocate
6535.0,212.7,1.0,deallocate
6535.0,212.7,8.0,allocate
6535.0,212.7,8.0,deallocate
6535.0,212.7,1.0,allocate
6535.0,212.8,1.0,deallocate
6535.0,212.8,8.0,allocate
6535.0,212.8,8.0,deallocate
6535.0,212.8,1.0,allocate
6535.0,212.9,1.0,deallocate
6535.0,212.9,8.0,allocate
6535.0,212.9,8.0,deallocate
6535.0,212.9,1.0,allocate
6535.0,213.0,1.0,deallocate
6535.0,213.0,8.0,allocate
6535.0,213.0,8.0,deallocate
6535.0,213.0,1.0,allocate
6535.0,213.1,1.0,deallocate
6535.0,213.1,8.0,allocate
6535.0,213.1,8.0,deallocate
6535.0,213.1,1.0,allocate
6535.0,213.2,1.0,deallocate
6535.0,213.2,8.0,allocate
6535.0,213.2,8.0,deallocate
6535.0,213.2,1.0,allocate
6535.0,213.3,1.0,deallocate
6535.0,213.3,8.0,allocate
6535.0,213.3,8.0,deallocate
6535.0,213.3,1.0,allocate
6535.0,213.4,1.0,deallocate
6535.0,213.4,8.0,allocate
6535.0,213.4,8.0,deallocate
6535.0,213.4,1.0,allocate
6535.0,213.5,1.0,deallocate
6535.0,213.5,8.0,allocate
6535.0,213.5,8.0,deallocate
6535.0,213.5,1.0,allocate
6535.0,213.6,1.0,deallocate
6535.0,213.6,8.0,allocate
6535.0,213.6,8.0,deallocate
6535.0,213.6,1.0,allocate
6535.0,213.7,1.0,deallocate
6535.0,213.7,8.0,allocate
6535.0,213.7,8.0,deallocate
6535.0,213.7,1.0,allocate
6535.0,213.8,1.0,deallocate
6535.0,213.8,8.0,allocate
6535.0,213.8,8.0,deallocate
6535.0,213.8,1.0,allocate
6535.0,213.9,1.0,deallocate
6535.0,213.9,8.0,allocate
6535.0,213.9,8.0,deallocate
6535.0,213.9,1.0,allocate
6535.0,214.0,1.0,deallocate
6535.0,214.0,8.0,allocate
6535.0,214.0,8.0,deallocate
6535.0,214.0,1.0,allocate
6535.0,214.1,1.0,deallocate
6535.0,214.1,8.0,allocate
6535.0,214.1,8.0,deallocate
6535.0,214.1,1.0,allocate
6535.0,214.2,1.0,deallocate
6535.0,214.2,8.0,allocate
6535.0,214.2,8.0,deallocate
6535.0,214.2,1.0,allocate
6535.0,214.3,1.0,deallocate
6535.0,214.3,8.0,allocate
6535.0,214.3,8.0,deallocate
6535.0,214.3,1.0,allocate
6535.0,214.4,1.0,deallocate
6535.0,214.4,8.0,allocate
6535.0,214.4,8.0,deallocate
6535.0,214.4,1.0,allocate
6535.0,214.5,1.0,deallocate
6535.0,214.5,8.0,allocate
6535.0,214.5,8.0,deallocate
6535.0,214.5,1.0,allocate
6535.0,214.6,1.0,deallocate
6535.0,214.6,8.0,allocate
6535.0,214.6,8.0,deallocate
6535.0,214.6,1.0,allocate
6535.0,214.7,1.0,deallocate
6535.0,214.7,8.0,allocate
6535.0,214.7,8.0,deallocate
6535.0,214.7,1.0,allocate
6535.0,214.8,1.0,deallocate
6535.0,214.8,8.0,allocate
6535.0,214.8,8.0,deallocate
6535.0,214.8,1.0,allocate
6535.0,214.9,1.0,deallocate
6535.0,214.9,8.0,allocate
6535.0,214.9,8.0,deallocate
6535.0,214.9,1.0,allocate
6535.0,215.0,1.0,deallocate
6535.0,215.0,8.0,allocate
6535.0,215.0,8.0,deallocate
6535.0,215.0,1.0,allocate
6535.0,215.1,1.0,deallocate
6535.0,215.1,8.0,allocate
6535.0,215.1,8.0,deallocate
6535.0,215.1,1.0,allocate
6535.0,215.2,1.0,deallocate
6535.0,215.2,8.0,allocate
6535.0,215.2,8.0,deallocate
6535.0,215.2,1.0,allocate
6535.0,215.3,1.0,deallocate
6535.0,215.3,8.0,allocate
6535.0,215.3,8.0,deallocate
6535.0,215.3,1.0,allocate
6535.0,215.4,1.0,deallocate
6535.0,215.4,8.0,allocate
6535.0,215.4,8.0,deallocate
6535.0,215.4,1.0,allocate
6535.0,215.5,1.0,deallocate
6535.0,215.5,8.0,allocate
6535.0,215.5,8.0,deallocate
6535.0,215.5,1.0,allocate
6535.0,215.6,1.0,deallocate
6535.0,215.6,8.0,allocate
6535.0,215.6,8.0,deallocate
6535.0,215.6,1.0,allocate
6535.0,215.7,1.0,deallocate
6535.0,215.7,8.0,allocate
6535.0,215.7,8.0,deallocate
6535.0,215.7,1.0,allocate
6535.0,215.8,1.0,deallocate
6535.0,215.8,8.0,allocate
6535.0,215.8,8.0,deallocate
6535.0,215.8,1.0,allocate
6535.0,215.9,1.0,deallocate
6535.0,215.9,8.0,allocate
6535.0,215.9,8.0,deallocate
6535.0,215.9,1.0,allocate
6535.0,216.0,1.0,deallocate
6535.0,216.0,8.0,allocate
6535.0,216.0,8.0,deallocate
6535.0,216.0,1.0,allocate
6535.0,216.1,1.0,deallocate
6535.0,216.1,8.0,allocate
6535.0,216.1,8.0,deallocate
6535.0,216.1,1.0,allocate
6535.0,216.2,1.0,deallocate
6535.0,216.2,8.0,allocate
6535.0,216.2,8.0,deallocate
6535.0,216.2,1.0,allocate
6535.0,216.3,1.0,deallocate
6535.0,216.3,8.0,allocate
6535.0,216.3,8.0,deallocate
6535.0,216.3,1.0,allocate
6535.0,216.4,1.0,deallocate
6535.0,216.4,8.0,allocate
6535.0,216.4,8.0,deallocate
6535.0,216.4,1.0,allocate
6535.0,216.5,1.0,deallocate
6535.0,216.5,8.0,allocate
6535.0,216.5,8.0,deallocate
6535.0,216.5,1.0,allocate
6535.0,216.6,1.0,deallocate
6535.0,216.6,8.0,allocate
6535.0,216.6,8.0,deallocate
6535.0,216.6,1.0,allocate
6535.0,216.7,1.0,deallocate
6535.0,216.7,8.0,allocate
6535.0,216.7,8.0,deallocate
6535.0,216.7,1.0,allocate
6535.0,216.8,1.0,deallocate
6535.0,216.8,8.0,allocate
6535.0,216.8,8.0,deallocate
6535.0,216.8,1.0,allocate
6535.0,216.9,1.0,deallocate
6535.0,216.9,8.0,allocate
6535.0,216.9,8.0,deallocate
6535.0,216.9,1.0,allocate
6535.0,217.0,1.0,deallocate
6535.0,217.0,8.0,allocate
6535.0,217.0,8.0,deallocate
6535.0,217.0,1.0,allocate
6535.0,217.1,1.0,deallocate
6535.0,217.1,8.0,allocate
6535.0,217.1,8.0,deallocate
6535.0,217.1,1.0,allocate
6535.0,217.2,1.0,deallocate
6535.0,217.2,8.0,allocate
6535.0,217.2,8.0,deallocate
6535.0,217.2,1.0,allocate
6535.0,217.3,1.0,deallocate
6535.0,217.3,8.0,allocate
6535.0,217.3,8.0,deallocate
6535.0,217.3,1.0,allocate
6535.0,217.4,1.0,deallocate
6535.0,217.4,8.0,allocate
6535.0,217.4,8.0,deallocate
6535.0,217.4,1.0,allocate
6535.0,217.5,1.0,deallocate
6535.0,217.5,8.0,allocate
6535.0,217.5,8.0,deallocate
6535.0,217.5,1.0,allocate
6535.0,217.6,1.0,deallocate
6535.0,217.6,8.0,allocate
6535.0,217.6,8.0,deallocate
6535.0,217.6,1.0,allocate
6535.0,217.7,1.0,deallocate
6535.0,217.7,8.0,allocate
6535.0,217.7,8.0,deallocate
6535.0,217.7,1.0,allocate
6535.0,217.8,1.0,deallocate
6535.0,217.8,8.0,allocate
6535.0,217.8,8.0,deallocate
6535.0,217.8,1.0,allocate
6535.0,217.9,1.0,deallocate
6535.0,217.9,8.0,allocate
6535.0,217.9,8.0,deallocate
6535.0,217.9,1.0,allocate
6535.0,218.0,1.0,deallocate
6535.0,218.0,8.0,allocate
6535.0,218.0,8.0,deallocate
6535.0,218.0,1.0,allocate
6535.0,218.1,1.0,deallocate
6535.0,218.1,8.0,allocate
6535.0,218.1,8.0,deallocate
6535.0,218.1,1.0,allocate
6535.0,218.2,1.0,deallocate
6535.0,218.2,8.0,allocate
6535.0,218.2,8.0,deallocate
6535.0,218.2,1.0,allocate
6535.0,218.3,1.0,deallocate
6535.0,218.3,8.0,allocate
6535.0,218.3,8.0,deallocate
6535.0,218.3,1.0,allocate
6535.0,218.4,1.0,deallocate
6535.0,218.4,8.0,allocate
6535.0,218.4,8.0,deallocate
6535.0,218.4,1.0,allocate
6535.0,218.5,1.0,deallocate
6535.0,218.5,8.0,allocate
6535.0,218.5,8.0,deallocate
6535.0,218.5,1.0,allocate
6535.0,218.6,1.0,deallocate
6535.0,218.6,8.0,allocate
6535.0,218.6,8.0,deallocate
6535.0,218.6,1.0,allocate
6535.0,218.7,1.0,deallocate
6535.0,218.7,8.0,allocate
6535.0,218.7,8.0,deallocate
6535.0,218.7,1.0,allocate
6535.0,218.8,1.0,deallocate
6535.0,218.8,8.0,allocate
6535.0,218.8,8.0,deallocate
6535.0,218.8,1.0,allocate
6535.0,218.9,1.0,deallocate
6535.0,218.9,8.0,allocate
6535.0,218.9,8.0,deallocate
6535.0,218.9,1.0,allocate
6535.0,219.0,1.0,deallocate
6535.0,219.0,8.0,allocate
6535.0,219.0,8.0,deallocate
6535.0,219.0,1.0,allocate
6535.0,219.1,1.0,deallocate
6535.0,219.1,8.0,allocate
6535.0,219.1,8.0,deallocate
6535.0,219.1,1.0,allocate
6535.0,219.2,1.0,deallocate
6535.0,219.2,8.0,allocate
6535.0,219.2,8.0,deallocate
6535.0,219.2,1.0,allocate
6535.0,219.3,1.0,deallocate
6535.0,219.3,8.0,allocate
6535.0,219.3,8.0,deallocate
6535.0,219.3,1.0,allocate
6535.0,219.4,1.0,deallocate
6535.0,219.4,8.0,allocate
6535.0,219.4,8.0,deallocate
6535.0,219.4,1.0,allocate
6535.0,219.5,1.0,deallocate
6535.0,219.5,8.0,allocate
6535.0,219.5,8.0,deallocate
6535.0,219.5,1.0,allocate
6535.0,219.6,1.0,deallocate
6535.0,219.6,8.0,allocate
6535.0,219.6,8.0,deallocate
6535.0,219.6,1.0,allocate
6535.0,219.7,1.0,deallocate
6535.0,219.7,8.0,allocate
6535.0,219.7,8.0,deallocate
6535.0,219.7,1.0,allocate
6535.0,219.8,1.0,deallocate
6535.0,219.8,8.0,allocate
6535.0,219.8,8.0,deallocate
6535.0,219.8,1.0,allocate
6535.0,219.9,1.0,deallocate
6535.0,219.9,8.0,allocate
6535.0,219.9,8.0,deallocate
6535.0,219.9,1.0,allocate
6535.0,220.0,1.0,deallocate
6535.0,220.0,8.0,allocate
6535.0,220.0,8.0,deallocate
6535.0,220.0,1.0,allocate
6535.0,220.1,1.0,deallocate
6535.0,220.1,8.0,allocate
6535.0,220.1,8.0,deallocate
6535.0,220.1,1.0,allocate
6535.0,220.2,1.0,deallocate
6535.0,220.2,8.0,allocate
6535.0,220.2,8.0,deallocate
6535.0,220.2,1.0,allocate
6535.0,220.3,1.0,deallocate
6535.0,220.3,8.0,allocate
6535.0,220.3,8.0,deallocate
6535.0,220.3,1.0,allocate
6535.0,220.4,1.0,deallocate
6535.0,220.4,8.0,allocate
6535.0,220.4,8.0,deallocate
6535.0,220.4,1.0,allocate
6535.0,220.5,1.0,deallocate
6535.0,220.5,8.0,allocate
6535.0,220.5,8.0,deallocate
6535.0,220.5,1.0,allocate
6535.0,220.6,1.0,deallocate
6535.0,220.6,8.0,allocate
6535.0,220.6,8.0,deallocate
6535.0,220.6,1.0,allocate
6535.0,220.7,1.0,deallocate
6535.0,220.7,8.0,allocate
6535.0,220.7,8.0,deallocate
6535.0,220.7,1.0,allocate
6535.0,220.8,1.0,deallocate
6535.0,220.8,8.0,allocate
6535.0,220.8,8.0,deallocate
6535.0,220.8,1.0,allocate
6535.0,223.2,1.0,deallocate
6535.0,223.2,4.0,allocate
6535.0,223.2,4.0,deallocate
6535.0,223.2,1.0,allocate
6535.0,223.3,1.0,deallocate
6535.0,223.3,4.0,allocate
6535.0,223.3,4.0,deallocate
6535.0,223.3,1.0,allocate
6535.0,223.4,1.0,deallocate
6535.0,223.4,4.0,allocate
6535.0,223.4,4.0,deallocate
6535.0,223.4,1.0,allocate
6535.0,223.5,1.0,deallocate
6535.0,223.5,4.0,allocate
6535.0,223.5,4.0,deallocate
6535.0,223.5,1.0,allocate
6535.0,223.6,1.0,deallocate
6535.0,223.6,4.0,allocate
6535.0,223.6,4.0,deallocate
6535.0,223.6,1.0,allocate
6535.0,223.7,1.0,deallocate
6535.0,223.7,4.0,allocate
6535.0,223.7,4.0,deallocate
6535.0,223.7,1.0,allocate
6535.0,223.8,1.0,deallocate
6535.0,223.8,4.0,allocate
6535.0,223.8,4.0,deallocate
6535.0,223.8,1.0,allocate
6535.0,223.9,1.0,deallocate
6535.0,223.9,4.0,allocate
6535.0,223.9,4.0,deallocate
6535.0,223.9,1.0,allocate
6535.0,224.0,1.0,deallocate
6535.0,224.0,4.0,allocate
6535.0,224.0,4.0,deallocate
6535.0,224.0,1.0,allocate
